"title","firstname","middlename","lastname","name_suffix","nickname","party","state","district","in_office","gender","phone","fax","website","webform","congress_office","bioguide_id","votesmart_id","fec_id","govtrack_id","crp_id","twitter_id","congresspedia_url","youtube_url","facebook_id","official_rss","senate_class","birthdate"
"Sen","Scott","P.","Brown","","","R","MA","Junior Seat","1","M","202-224-4543","","http://www.scottbrown.senate.gov","http://www.scottbrown.senate.gov/public/index.cfm/emailscottbrown","359 Dirksen Senate Office Building","B001268","18919","S0MA00109","412384","N00031174","USSenScottBrown","http://www.opencongress.org/wiki/Scott_Brown","http://www.youtube.com/ussenatorscottbrown","141799555838816","","I","09/12/1959"
"Rep","Lou","","Barletta","","","R","PA","11","1","M","202-225-6511","202-225-0764","http://barletta.house.gov/","","510 Cannon House Office Building","B001269","47143","H2PA11098","412469","N00025495","RepLouBarletta","http://www.opencongress.org/wiki/Lou_Barletta","http://www.youtube.com/RepLouBarletta","loujbarletta","","","01/28/1956"
"Rep","Karen","","Bass","","","D","CA","33","1","F","202-225-7084","202- 225-2422","http://karenbass.house.gov/","","408 Cannon House Office Building","B001270","28963","H0CA33117","412404","N00031877","RepKarenBass","http://www.opencongress.org/wiki/Karen_Bass","http://www.youtube.com/user/RepKarenBass","","","","10/03/1953"
"Rep","Dan","","Benishek","","","R","MI","1","1","M","202-225-4735","202- 225-4744","http://benishek.house.gov/","","514 Cannon House Office Building","B001271","123056","H0MI01088","412436","N00031934","CongressmanDan","http://www.opencongress.org/wiki/Dan_Benishek","","CongressmanDan","","","04/20/1952"
"Rep","Rick","","Berg","","","R","ND","0","1","M","202-225-2611","202-226-0893","http://berg.house.gov/","","323 Cannon House Office Building","B001272","7693","H0ND00135","412458","N00031629","RepRickBerg","http://www.opencongress.org/wiki/Rick_Berg","http://www.youtube.com/reprickberg","RepRickBerg","","","08/16/1959"
"Rep","Diane","","Black","","","R","TN","6","1","F","202-225-4231","202- 225-6887","http://black.house.gov/","","1531 Longworth House Office Building","B001273","25292","H0TN06257","412478","N00031539","RepDianeBlack","http://www.opencongress.org/wiki/Diane_Black","","","","","01/16/1951"
"Rep","Mo","","Brooks","","","R","AL","5","1","M","202-225-4801","202-225-4392","http://brooks.house.gov/","","1641 Longworth House Office Building","B001274","121610","H0AL05163","412395","N00030910","RepMoBrooks","http://www.opencongress.org/wiki/Mo_Brooks","http://www.youtube.com/user/RepMoBrooks","155220881193244","","","04/29/1954"
"Rep","Larry","","Bucshon","","","R","IN","8","1","M","202-225-4636","202-225-3284","http://bucshon.house.gov/","","1123 Longworth House Office Building","B001275","120335","H0IN08114","412427","N00031227","RepLarryBucshon","http://www.opencongress.org/wiki/Larry_Bucshon","","RepLarryBucshon","","","05/31/1962"
"Rep","Ann","","Buerkle","","","R","NY","25","1","F","202-225-3701","202-225-4042","http://buerkle.house.gov/","","1630 Longworth House Office Building","B001276","127047","H0NY25078","412456","N00031640","RepBuerkle","http://www.opencongress.org/wiki/Ann_Marie_Buerkle","","","","","05/08/1951"
"Sen","Richard","","Blumenthal","","","D","CT","Junior Seat","1","M","202-224-2823","","http://www.blumenthal.senate.gov","http://www.blumenthal.senate.gov/contact/","702 Hart Senate Office Building","B001277","1568","S0CT00177","412490","N00031685","SenBlumenthal","http://www.opencongress.org/wiki/Richard_Blumenthal","http://www.youtube.com/SenatorBlumenthal","dickblumenthal","","III","02/13/1946"
"Rep","Suzanne","","Bonamici","","","D","OR","1","1","F","","","http://bonamici.house.gov/","https://bonamici.house.gov/contact-me","2338 Rayburn House Office Building","B001278","59641","H2OR01133","412501","N00033474","","http://www.opencongress.org/wiki/Suzanne_Bonamici","","","","","10/14/1954"
"Rep","Ron","","Barber","","","D","AZ","8","1","M","202-225-2542","202-225-0378","http://barber.house.gov/","https://barber.house.gov/contact-me/email-me","1030 Longworth House Office Building","B001279","137292","H2AZ08094","412502","N00033981","","http://www.opencongress.org/wiki/Ron_Barber","","","","","8/25/1945"
"Rep","Ken","S.","Calvert","","","R","CA","44","1","M","202-225-1986","202-225-2004","http://calvert.house.gov/","http://calvert.house.gov/awenhnjafe.asp","2269 Rayburn House Office Building","C000059","26777","H2CA37023","400057","N00007099","KenCalvert","http://www.opencongress.org/wiki/Ken_Calvert","http://www.youtube.com/RepKenCalvert","70063393423","","","06/08/1953"
"Rep","David","Lee","Camp","","Dave","R","MI","4","1","M","202-225-3561","202-225-9679","http://camp.house.gov/","http://camp.house.gov/WriteRep.aspx","341 Cannon House Office Building","C000071","26911","H0MI10071","400058","N00008086","RepDaveCamp","http://www.opencongress.org/wiki/David_Lee_Camp","http://www.youtube.com/DaveCampYT","repdavecamp","","","07/09/1953"
"Rep","Chris","","Cannon","","","R","UT","3","0","M","","","","","","C000116","393","H6UT03042","400059","N00006349","","http://www.opencongress.org/wiki/Chris_Cannon","","","","","10/20/1950"
"Sen","Maria","","Cantwell","","","D","WA","Junior Seat","1","F","202-224-3441","202-228-0514","http://www.cantwell.senate.gov","http://www.cantwell.senate.gov/contact/","311 Hart Senate Office Building","C000127","27122","S8WA00194","300018","N00007836","CantwellPress","http://www.opencongress.org/wiki/Maria_Cantwell","http://www.youtube.com/SenatorCantwell","","","I","10/13/1958"
"Sen","Benjamin","L.","Cardin","","Ben","D","MD","Junior Seat","1","M","202-224-4524","202-224-1651","http://www.cardin.senate.gov/","http://www.cardin.senate.gov/contact/","509 Hart Senate Office Building","C000141","26888","H6MD03177","400064","N00001955","SenatorCardin","http://www.opencongress.org/wiki/Benjamin_Cardin","http://www.youtube.com/SenatorCardin","senatorbencardin","","I","10/05/1943"
"Sen","Thomas","Richard","Carper","","Tom","D","DE","Senior Seat","1","M","202-224-2441","202-228-2190","http://www.carper.senate.gov","http://www.carper.senate.gov/contact/","513 Hart Senate Office Building","C000174","22421","S8DE00079","300019","N00012508","SenatorCarper","http://www.opencongress.org/wiki/Thomas_Carper","http://www.youtube.com/senatorcarper","","","I","01/23/1947"
"Rep","Julia","May","Carson","","","D","IN","7","0","F","","","","","","C000191","359","H6IN10141","400067","N00003758","","http://www.opencongress.org/wiki/Julia_Carson","","","","","07/08/1938"
"Rep","Michael","N.","Castle","","","R","DE","0","0","M","","","","","","C000243","26792","H2DE00072","400070","N00009775","repmikecastle","http://www.opencongress.org/wiki/Michael_Castle","http://www.youtube.com/mncastle","","","","07/02/1939"
"Rep","Steven","J.","Chabot","","Steve","R","OH","1","1","M","202-225-2216","202-225-3012","http://chabot.house.gov/","","2351 Rayburn House Office Building","C000266","21790","H8OH01043","400071","N00003689","RepSteveChabot","http://www.opencongress.org/wiki/Steven_Chabot","http://www.youtube.com/congressmanchabot","69362317921","","","01/22/1953"
"Sen","C. Saxby","","Chambliss","","","R","GA","Senior Seat","1","M","202-224-3521","202-224-0103","http://www.chambliss.senate.gov","http://www.chambliss.senate.gov/public/index.cfm?p=Email","416 Russell Senate Office Building","C000286","22029","S2GA00118","300021","N00002685","","http://www.opencongress.org/wiki/C._Saxby_Chambliss","http://www.youtube.com/SenatorChambliss","","","II","11/10/1943"
"Del","Donna","","Christensen","","","D","VI","0","1","F","202-225-1790","202-225-5517","http://donnachristensen.house.gov/","http://www.house.gov/writerep/","1510 Longworth House Office Building","C000380","1032","H4VI00054","400073","N00000133","DelegateDonna","http://www.opencongress.org/wiki/Donna_Christensen","http://www.youtube.com/delegatedonna","138013351189","","","09/19/1945"
"Rep","James","E.","Clyburn","","Jim","D","SC","6","1","M","202-225-3315","202-225-2313","http://clyburn.house.gov/","http://clyburn.house.gov/contact.cfm","2135 Rayburn House Office Building","C000537","27066","H2SC02042","400075","N00002408","clyburn","http://www.opencongress.org/wiki/James_Clyburn","http://www.youtube.com/repjamesclyburn","","","","07/21/1940"
"Sen","Daniel","","Coats","","Dan","R","IN","Junior Seat","1","M","202-224-5623","","http://www.coats.senate.gov","http://www.coats.senate.gov/contact/","493 Russell Senate Office Bui","C000542","53291","S0IN00053","402675","N00003845","sendancoats","http://www.opencongress.org/wiki/Daniel_Coats","http://www.youtube.com/SenatorCoats","","","III","05/16/1943"
"Rep","John","Howard","Coble","","Howard","R","NC","6","1","M","202-225-3065","202-225-8611","http://coble.house.gov/","http://www.house.gov/writerep","2188 Rayburn House Office Building","C000556","27001","H4NC06011","400076","N00002247","HowardCoble","http://www.opencongress.org/wiki/John_Coble","http://www.youtube.com/CobleCongress","100000874093059","","","03/18/1931"
"Sen","Thomas","Allen","Coburn","","Tom","R","OK","Junior Seat","1","M","202-224-5754","202-224-6008","http://www.coburn.senate.gov","http://www.coburn.senate.gov/public/index.cfm/contactsenatorcoburn?p=ContactForm","172 Russell Senate Office Building","C000560","22085","S4OK00174","400576","N00005601","TomCoburn","http://www.opencongress.org/wiki/Tom_Coburn","http://www.youtube.com/SenatorCoburn","teamcoburn","","III","03/14/1948"
"Sen","Thad","","Cochran","","","R","MS","Senior Seat","1","M","202-224-5054","202-224-9450","http://www.cochran.senate.gov","http://www.cochran.senate.gov/email.html","113 Dirksen Senate Office Building","C000567","53312","S8MS00055","300023","N00003328","","http://www.opencongress.org/wiki/Thad_Cochran","","","","II","12/07/1937"
"Sen","Kent","","Conrad","","","D","ND","Senior Seat","1","M","202-224-2043","202-224-7776","http://www.conrad.senate.gov","http://www.conrad.senate.gov/contact/webform.cfm","530 Hart Senate Office Building","C000705","53331","S6ND00058","300026","N00004613","","http://www.opencongress.org/wiki/Kent_Conrad","http://www.youtube.com/SenatorConrad","kentconrad","","I","03/12/1948"
"Rep","John","","Conyers","Jr.","","D","MI","14","1","M","202-225-5126","202-225-0072","http://conyers.house.gov/","http://conyers.house.gov/index.cfm?FuseAction=Contact.OnlineContactForm","2426 Rayburn House Office Building","C000714","26904","H6MI01028","400080","N00004029","repjohnconyers","http://www.opencongress.org/wiki/John_Conyers","http://www.youtube.com/JCMI14","CongressmanConyers","","","05/16/1929"
"Rep","Jim","","Cooper","","","D","TN","5","1","M","202-225-4311","202-226-1035","http://cooper.house.gov/","http://www.cooper.house.gov/index.php?option=com_content&task=view&id=117&Itemid=61","1536 Longworth House Office Building","C000754","48891","H2TN05131","400081","N00003132","repjimcooper","http://www.opencongress.org/wiki/Jim_Cooper","http://www.youtube.com/RepJimCooper","JimCooper","","","06/19/1954"
"Rep","Jerry","F.","Costello","","","D","IL","12","1","M","202-225-5661","202-225-0285","http://costello.house.gov/","http://costello.house.gov/IMA/issue_subscribe.shtml","2408 Rayburn House Office Building","C000794","26849","H8IL21021","400082","N00004956","jerrycostello","http://www.opencongress.org/wiki/Jerry_Costello","http://www.youtube.com/repjerrycostello","115552205154936","","","09/25/1949"
"Sen","Larry","E.","Craig","","","R","ID","Senior Seat","0","M","","","","","","C000858","53288","S0ID00057","300029","N00002091","","http://www.opencongress.org/wiki/Larry_Craig","","","","II","07/20/1945"
"Rep","Robert","E.","Cramer","","Bud","D","AL","5","0","M","","","","","","C000868","26714","H0AL05049","400084","N00003042","","http://www.opencongress.org/wiki/Robert_Cramer","","","","","08/22/1947"
"Sen","Michael","D.","Crapo","","Mike","R","ID","Senior Seat","1","M","202-224-6142","202-228-1375","http://www.crapo.senate.gov","http://www.crapo.senate.gov/contact/email.cfm","239 Dirksen Senate Office Building","C000880","26830","S8ID00027","300030","N00006267","","http://www.opencongress.org/wiki/Michael_Crapo","http://www.youtube.com/senatorcrapo","mikecrapo","","III","05/20/1951"
"Rep","Barbara","L.","Cubin","","","R","WY","0","0","F","","","","","","C000962","22044","H4WY00055","400088","N00006242","","http://www.opencongress.org/wiki/Barbara_Cubin","","","","","11/30/1946"
"Rep","Elijah","E.","Cummings","","","D","MD","7","1","M","202-225-4741","202-225-3178","http://cummings.house.gov/","https://forms.house.gov/wyr/welcome.shtml","2235 Rayburn House Office Building","C000984","345","H6MD07160","400090","N00001971","","http://www.opencongress.org/wiki/Elijah_Cummings","http://www.youtube.com/ElijahECummings","elijahcummings","","","01/18/1951"
"Sen","Susan","M.","Collins","","","R","ME","Junior Seat","1","F","202-224-2523","202-224-2693","http://www.collins.senate.gov","http://www.collins.senate.gov/public/continue.cfm?FuseAction=ContactSenatorCollins.EmailIssue","413 Dirksen Senate Office Building","C001035","379","S6ME00159","300025","N00000491","senatorcollins","http://www.opencongress.org/wiki/Susan_Collins","http://www.youtube.com/SenatorSusanCollins","susancollins","","II","12/07/1952"
"Rep","Lois","","Capps","","","D","CA","23","1","F","202-225-3601","202-225-5632","http://capps.house.gov/","http://www.house.gov/capps/contact/send_an_email.shtml","2231 Rayburn House Office Building","C001036","16886","H8CA22089","400062","N00007232","","http://www.opencongress.org/wiki/Lois_Capps","http://www.youtube.com/RepLoisCapps","loiscapps","","","01/10/1938"
"Rep","Michael","E.","Capuano","","Mike","D","MA","8","1","M","202-225-5111","202-225-9322","http://www.house.gov/capuano/","http://www.house.gov/capuano/contact/email.shtml","1414 Longworth House Office Building","C001037","18883","H8MA08071","400063","N00000267","","http://www.opencongress.org/wiki/Michael_Capuano","http://www.youtube.com/RepMikeCapuano","mecapuano","","","01/09/1952"
"Rep","Joseph","","Crowley","","Joe","D","NY","7","1","M","202-225-3965","202-225-1909","http://crowley.house.gov/","https://forms.house.gov/crowley/contact.shtml","2404 Rayburn House Office Building","C001038","4295","H8NY07046","400087","N00001127","repjoecrowley","http://www.opencongress.org/wiki/Joseph_Crowley","http://www.youtube.com/RepJoeCrowley","","","","03/16/1962"
"Sen","Hillary","Rodham","Clinton","","","D","NY","Junior Seat","0","F","","","","","","C001041","55463","S0NY00188","300022","N00000019","","http://www.opencongress.org/wiki/Hillary_Clinton","","","","I","10/26/1947"
"Rep","Ander","","Crenshaw","","","R","FL","4","1","M","202-225-2501","202-225-2504","http://crenshaw.house.gov/","https://forms.house.gov/wyr/welcome.shtml","440 Cannon House Office Building","C001045","31130","H0FL04066","400086","N00012739","AnderCrenshaw","http://www.opencongress.org/wiki/Ander_Crenshaw","http://www.youtube.com/RepAnderCrenshaw","200388204657","","","09/01/1944"
"Rep","Eric","I.","Cantor","","","R","VA","7","1","M","202-225-2815","202-225-0011","http://cantor.house.gov/","https://writerep.house.gov/writerep/welcome.shtml","303 Cannon House Office Building","C001046","5121","H0VA07042","400060","N00013131","gopleader","http://www.opencongress.org/wiki/Eric_Cantor","http://www.youtube.com/EricCantor","","","","06/06/1963"
"Rep","Shelley","Moore","Capito","","","R","WV","2","1","F","202-225-2711","202-225-7856","http://capito.house.gov/","https://forms.house.gov/wyr/welcome.shtml","2443 Rayburn House Office Building","C001047","11701","H0WV02138","400061","N00009771","RepShelley","http://www.opencongress.org/wiki/Shelley_Moore_Capito","http://www.youtube.com/RepShelleyCapito","8057864757","","","11/26/1953"
"Rep","John","A.","Culberson","","","R","TX","7","1","M","202-225-2571","202-225-4381","http://culberson.house.gov/","http://www.culberson.house.gov/contactinfo.aspx","2352 Rayburn House Office Building","C001048","5488","H0TX07055","400089","N00009738","congculberson","http://www.opencongress.org/wiki/John_Culberson","http://www.youtube.com/JohnCulbersonTX07","CongressmanCulberson","","","08/24/1956"
